,601,602,700,701,702,142,143,SPY,QQQ,^RUT,IEI,LQD,GSG,GLD,OIL
,closingIndexPrice,closingIndexPrice,closingIndexPrice,closingIndexPrice,closingIndexPrice,closingIndexPrice,closingIndexPrice,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close
2017-12-26,352.4,354.03,475.41,281.87,324.96,1508.45,1075.98,240.1201934814453,149.74620056152344,1544.22998046875,109.3180160522461,97.72091674804688,16.1299991607666,121.7699966430664,17.5
2017-12-27,352.83,354.54,475.7,281.83,324.98,1506.4,1082.92,240.23709106445312,149.76535034179688,1543.93994140625,109.5692367553711,98.2628402709961,16.170000076293945,122.2300033569336,17.5
2017-12-28,353.13,354.76,475.9,281.84,324.98,1512.48,1088.16,240.7312774658203,149.94712829589844,1548.9300537109375,109.5064468383789,98.1981430053711,16.270000457763672,122.8499984741211,17.639999389648438
2017-12-29,,,,,,,,239.82362365722656,149.01907348632812,1535.510009765625,109.59614562988281,98.32757568359375,16.280000686645508,123.6500015258789,17.709999084472656
2017-12-31,353.5,354.99,476.32,281.9,325.0,1509.78,1089.65,,,,,,,,
2018-01-01,353.3,354.77,476.29,281.88,324.95,1523.24,1105.51,,,,,,,,
2018-01-02,352.97,354.25,475.65,281.88,324.95,1532.12,1112.21,241.54013061523438,151.63095092773438,1550.010009765625,109.4436264038086,97.67241668701172,16.3700008392334,125.1500015258789,17.709999084472656
2018-01-03,353.11,354.24,475.77,281.89,324.93,1525.77,1114.2,243.0679473876953,153.10427856445312,1552.5799560546875,109.47056579589844,97.85032653808594,16.540000915527344,124.81999969482422,18.06570053100586
2018-01-04,353.12,354.09,475.57,281.9,324.99,1535.89,1123.97,244.09237670898438,153.37216186523438,1555.719970703125,109.36287689208984,97.81800842285156,16.540000915527344,125.45999908447266,18.040000915527344
2018-01-05,,,,,,,,245.71905517578125,154.9124755859375,1560.010009765625,109.30010223388672,97.78563690185547,16.399999618530273,125.33000183105469,18.03059959411621
2018-01-07,353.26,354.19,475.96,281.83,324.99,1536.92,1131.99,,,,,,,,
2018-01-08,353.99,355.09,476.79,281.82,324.97,1530.21,1128.88,246.16839599609375,155.51524353027344,1561.81005859375,109.29109954833984,97.77749633789062,16.43000030517578,125.30999755859375,18.03059959411621
2018-01-09,353.76,354.63,476.24,281.86,324.98,1528.91,1137.0,246.7256622314453,155.52484130859375,1560.0999755859375,109.06682586669922,97.42164611816406,16.579999923706055,124.7300033569336,18.540000915527344
2018-01-10,353.42,354.34,475.84,281.87,324.95,1516.89,1123.46,246.34812927246094,155.16123962402344,1559.800048828125,109.0757827758789,97.4863510131836,16.639999389648438,125.02999877929688,18.540000915527344
2018-01-11,353.69,354.61,476.17,281.83,324.96,1531.65,1131.47,248.14552307128906,156.22320556640625,1586.7900390625,109.1116714477539,97.72091674804688,16.68000030517578,125.44000244140625,18.875
2018-01-12,,,,,,,,249.76316833496094,157.3712921142578,1591.969970703125,109.04886627197266,97.73712158203125,16.799999237060547,126.95999908447266,18.875
2018-01-14,354.21,355.18,476.84,281.88,324.95,1541.93,1143.94,,,,,,,,
2018-01-15,354.55,355.56,477.24,281.89,324.95,1541.2,1133.4,,,,,,,,
2018-01-16,355.31,356.34,477.38,281.95,324.94,1542.81,1132.02,248.90936279296875,156.921630859375,1572.969970703125,109.03990936279297,97.82608795166016,16.709999084472656,127.16999816894531,18.690000534057617
2018-01-17,355.51,356.7,477.46,282.0,324.96,1535.3,1126.18,251.2819366455078,158.61500549316406,1586.6600341796875,108.86939239501953,97.55912017822266,16.760000228881836,126.13999938964844,18.690000534057617
2018-01-18,355.38,356.77,477.59,281.99,325.02,1533.58,1122.01,250.859619140625,158.64370727539062,1576.72998046875,108.75282287597656,97.1789779663086,16.729999542236328,125.86000061035156,18.690000534057617
2018-01-19,,,,,,,,252.00083923339844,159.1411895751953,1597.6300048828125,108.60929107666016,96.87964630126953,16.700000762939453,126.41999816894531,18.690000534057617
2018-01-21,355.0,356.32,476.83,281.86,325.01,1527.0,1127.75,,,,,,,,
2018-01-22,355.21,356.65,477.19,281.91,324.99,1531.46,1138.94,254.04989624023438,160.8441925048828,1605.1700439453125,108.5644302368164,96.79071807861328,16.770000457763672,126.6500015258789,18.73240089416504
2018-01-23,355.48,356.82,477.2,281.88,325.0,1533.68,1144.48,254.58908081054688,162.1740264892578,1610.7099609375,108.7707290649414,97.21131134033203,16.90999984741211,127.27999877929688,18.969999313354492
2018-01-24,355.22,356.52,476.83,281.87,324.96,1538.76,1143.81,254.4903106689453,161.12164306640625,1601.77001953125,108.67208099365234,97.1466064453125,17.1200008392334,128.8300018310547,19.219999313354492
2018-01-25,355.24,356.64,476.9,281.9,325.0,1543.13,1143.75,254.59808349609375,161.06422424316406,1601.6700439453125,108.7707290649414,97.64006805419922,16.989999771118164,127.97000122070312,19.219999313354492
2018-01-26,,,,,,,,257.5457763671875,163.5325469970703,1608.06005859375,108.53752136230469,97.5105972290039,17.15999984741211,128.07000732421875,19.31999969482422
2018-01-28,355.15,356.46,476.7,281.9,324.99,1554.3,1155.29,,,,,,,,
2018-01-29,354.43,355.82,476.11,281.94,324.99,1549.87,1149.07,255.83822631835938,162.73851013183594,1598.1099853515625,108.41188049316406,97.25177764892578,17.040000915527344,127.3499984741211,19.190000534057617
2018-01-30,354.54,356.13,476.24,281.96,324.95,1538.88,1142.02,253.214111328125,161.39906311035156,1582.8199462890625,108.34011840820312,96.9201431274414,16.8799991607666,126.80000305175781,18.920000076293945
2018-01-31,354.58,356.29,476.15,281.9,324.99,1547.55,1146.03,253.33985900878906,162.0687713623047,1574.97998046875,108.25935363769531,97.12240600585938,16.889999389648438,127.6500015258789,18.940000534057617
2018-02-01,354.24,355.81,475.43,281.92,324.99,1540.28,1144.18,253.0523223876953,160.69105529785156,1579.8699951171875,108.27377319335938,96.6932601928711,17.100000381469727,128.07000732421875,18.940000534057617
2018-02-02,,,,,,,,247.54342651367188,157.48606872558594,1547.27001953125,107.9323501586914,96.19857025146484,16.8700008392334,126.38999938964844,18.8799991607666
2018-02-04,353.15,354.78,474.23,281.86,325.02,1512.84,1118.46,,,,,,,,
2018-02-05,352.62,354.39,474.08,281.88,324.96,1505.81,1102.74,237.19052124023438,151.2769775390625,1491.0899658203125,108.46241760253906,96.25534057617188,17.040000915527344,126.70999908447266,18.610000610351562
2018-02-06,352.08,354.23,473.99,281.92,324.93,1482.71,1078.45,241.86367797851562,155.28562927246094,1507.1700439453125,108.14797973632812,96.06069946289062,16.559999465942383,125.37999725341797,18.468399047851562
2018-02-07,352.2,353.86,473.46,281.88,324.99,1497.33,1093.74,240.55160522460938,153.27647399902344,1507.969970703125,108.00425720214844,95.79303741455078,16.25,124.79000091552734,18.468399047851562
2018-02-08,351.41,353.25,472.64,281.89,324.97,1478.52,1081.23,231.5287628173828,146.80906677246094,1463.7900390625,108.14797973632812,95.37943267822266,16.06999969482422,124.9800033569336,18.468399047851562
2018-02-09,,,,,,,,235.00668334960938,149.34437561035156,1477.8399658203125,108.16600799560547,95.0711898803711,15.800000190734863,124.7699966430664,17.270000457763672
2018-02-11,350.28,352.19,471.59,281.77,324.96,1459.97,1069.9,,,,,,,,
2018-02-12,350.09,351.86,471.35,281.86,324.93,1468.5,1069.67,238.45765686035156,151.99447631835938,1490.97998046875,108.06712341308594,95.0711898803711,15.880000114440918,125.37000274658203,17.270000457763672
2018-02-13,350.23,351.69,471.03,281.89,324.91,1467.17,1073.59,239.05076599121094,152.77902221679688,1494.949951171875,108.16600799560547,95.03875732421875,15.90999984741211,126.08000183105469,17.270000457763672
2018-02-14,350.23,351.65,470.62,281.9,324.91,1474.78,1084.68,242.27706909179688,155.63961791992188,1522.0999755859375,107.7077865600586,94.69001007080078,16.170000076293945,128.22999572753906,17.270000457763672
2018-02-15,350.99,352.3,470.98,281.95,324.87,1490.2,1097.73,245.36851501464844,158.52891540527344,1537.199951171875,107.72572326660156,95.1361083984375,16.280000686645508,128.3800048828125,17.270000457763672
2018-02-16,,,,,,,,245.4403839111328,157.82093811035156,1543.550048828125,107.86050415039062,95.41993713378906,16.309999465942383,127.95999908447266,17.799999237060547
2018-02-18,351.86,353.12,472.76,281.92,324.92,1498.55,1106.51,,,,,,,,
2018-02-19,351.89,353.17,472.2,281.97,324.85,1508.1,1116.36,,,,,,,,
2018-02-20,351.44,352.89,472.06,281.97,324.86,1498.85,1107.63,243.90370178222656,158.1366729736328,1529.989990234375,107.78863525390625,95.01441192626953,16.309999465942383,126.23999786376953,17.799999237060547
2018-02-21,351.37,352.96,472.42,281.94,324.89,1502.25,1107.06,242.69044494628906,157.6869659423828,1531.8399658203125,107.62693786621094,94.4953384399414,16.270000457763672,125.66000366210938,17.799999237060547
2018-02-22,350.95,352.72,472.31,281.93,324.88,1499.34,1098.66,243.00497436523438,157.66786193847656,1529.989990234375,107.7616958618164,94.62513732910156,16.469999313354492,126.30000305175781,17.799999237060547
2018-02-23,,,,,,,,246.87835693359375,160.8920440673828,1549.18994140625,107.9323501586914,95.0630874633789,16.6299991607666,126.13999938964844,17.799999237060547
2018-02-25,351.43,353.17,472.89,281.95,324.9,1507.95,1102.07,,,,,,,,
2018-02-26,351.66,353.29,473.52,281.98,324.89,1508.75,1101.25,249.74517822265625,163.02548217773438,1559.3299560546875,108.00425720214844,95.18474578857422,16.709999084472656,126.44999694824219,18.809999465942383
2018-02-27,351.97,353.55,473.9,281.99,324.9,1511.06,1102.57,246.626708984375,161.00680541992188,1536.469970703125,107.7796401977539,94.7711181640625,16.530000686645508,125.12999725341797,18.809999465942383
2018-02-28,351.89,353.86,474.37,282.0,324.93,1500.56,1094.85,244.12838745117188,159.9735870361328,1512.449951171875,107.86050415039062,94.94954681396484,16.270000457763672,125.0,18.809999465942383
2018-03-01,,,,,,,,240.57855224609375,157.36170959472656,1507.3900146484375,108.18708801269531,94.85193634033203,16.309999465942383,124.72000122070312,18.040000915527344
2018-03-02,,,,,,,,241.81875610351562,158.80642700195312,1533.1700439453125,107.97113800048828,94.5510025024414,16.290000915527344,125.38999938964844,18.040000915527344
2018-03-04,352.01,354.14,474.75,281.96,324.95,1486.3,1082.51,,,,,,,,
2018-03-05,352.1,354.34,475.25,281.86,324.98,1476.78,1072.73,244.61370849609375,160.56675720214844,1546.050048828125,107.9351806640625,94.51847839355469,16.479999542236328,125.18000030517578,18.41320037841797
2018-03-06,352.24,354.23,475.13,281.96,324.95,1482.12,1079.06,245.2337646484375,161.24598693847656,1562.199951171875,107.8991928100586,94.59981536865234,16.450000762939453,126.52999877929688,18.41320037841797
2018-03-07,351.89,354.0,475.02,281.97,324.95,1479.48,1075.91,245.14390563964844,161.61911010742188,1574.530029296875,107.8991928100586,94.56727600097656,16.260000228881836,125.72000122070312,18.41320037841797
2018-03-08,351.57,354.01,474.89,281.95,324.96,1481.35,1073.73,246.330078125,162.50889587402344,1571.969970703125,108.02513122558594,94.75434112548828,16.1299991607666,125.41999816894531,18.030000686645508
2018-03-09,,,,,,,,250.61683654785156,165.6660919189453,1597.1400146484375,107.91718292236328,94.42088317871094,16.34000015258789,125.54000091552734,18.030000686645508
2018-03-11,351.53,353.81,474.7,281.95,324.98,1494.5,1080.82,,,,,,,,
2018-03-12,351.19,353.61,474.75,282.02,324.97,1493.78,1078.21,250.30233764648438,166.5462646484375,1601.06005859375,108.02513122558594,94.54289245605469,16.219999313354492,125.54000091552734,18.22960090637207
2018-03-13,351.6,353.83,474.99,282.02,324.96,1502.02,1091.54,248.68470764160156,164.27880859375,1592.050048828125,108.08809661865234,94.5510025024414,16.18000030517578,125.77999877929688,18.25
2018-03-14,351.95,354.15,475.43,282.04,324.97,1499.11,1087.78,247.40855407714844,164.2500762939453,1584.31005859375,108.1780776977539,94.7624740600586,16.200000762939453,125.69999694824219,18.25
2018-03-15,352.23,354.17,475.34,282.06,324.96,1504.95,1094.91,247.13902282714844,164.1066131591797,1576.6199951171875,108.16007995605469,94.86006927490234,16.229999542236328,124.9000015258789,18.18000030517578
2018-03-16,,,,,,,,247.40696716308594,163.61868286132812,1586.050048828125,108.0700912475586,94.96581268310547,16.34000015258789,124.5999984741211,18.53619956970215
2018-03-18,352.59,354.49,475.38,282.02,325.0,1501.37,1090.21,,,,,,,,
2018-03-19,352.51,354.56,475.59,282.0,325.0,1486.92,1076.65,244.05943298339844,160.12767028808594,1570.56005859375,108.02513122558594,94.64860534667969,16.229999542236328,124.87000274658203,18.239999771118164
2018-03-20,352.39,354.6,475.58,281.99,324.95,1488.24,1084.8,244.47454833984375,160.6547088623047,1570.4100341796875,107.8631820678711,94.31513214111328,16.389999389648438,124.30999755859375,18.239999771118164
2018-03-21,352.42,354.68,475.53,282.05,324.98,1483.42,1088.0,244.00535583496094,159.9552001953125,1579.300048828125,107.95315551757812,94.2581787109375,16.719999313354492,126.4800033569336,19.059999465942383
2018-03-22,353.02,355.65,476.81,282.03,324.98,1470.44,1071.37,237.9058380126953,156.00711059570312,1543.8699951171875,108.16909790039062,94.42088317871094,16.520000457763672,125.9800033569336,19.059999465942383
2018-03-23,,,,,,,,232.83502197265625,151.89608764648438,1510.0799560546875,108.2860336303711,94.11995697021484,16.719999313354492,127.61000061035156,19.52720069885254
2018-03-25,352.77,355.69,476.71,281.99,324.96,1427.67,1044.94,,,,,,,,
2018-03-26,352.75,355.55,476.82,281.98,324.96,1438.36,1062.01,239.20516967773438,157.54037475585938,1543.719970703125,108.11507415771484,94.45341491699219,16.68000030517578,128.27999877929688,19.471200942993164
2018-03-27,352.92,355.59,476.83,281.99,324.97,1448.5,1079.04,235.13583374023438,152.44232177734375,1513.5699462890625,108.43897247314453,94.79502868652344,16.59000015258789,127.48999786376953,19.424999237060547
2018-03-28,352.85,355.59,477.12,282.02,324.98,1434.43,1066.09,234.44110107421875,150.6886749267578,1513.030029296875,108.39396667480469,95.04716491699219,16.559999465942383,125.7300033569336,19.424999237060547
2018-03-29,353.08,355.79,477.24,282.01,324.96,1436.22,1070.68,237.4366455078125,153.44850158691406,1529.4300537109375,108.51091003417969,95.47820281982422,16.649999618530273,125.79000091552734,19.424999237060547
2018-04-01,353.42,355.99,477.35,282.04,324.98,1440.09,1079.51,,,,,,,,
2018-04-02,353.15,355.76,477.11,282.06,325.0,1431.07,1074.72,232.3116912841797,149.02125549316406,1492.530029296875,108.59021759033203,95.42687225341797,16.3799991607666,127.26000213623047,18.75
2018-04-03,352.81,355.46,476.8,282.05,324.99,1423.86,1059.96,235.2892303466797,150.6982421875,1512.1500244140625,108.39199829101562,95.17398834228516,16.440000534057617,126.30000305175781,18.75
2018-04-04,352.43,355.28,476.61,282.05,325.0,1391.67,1036.0,237.8065948486328,153.0747833251953,1531.6600341796875,108.34697723388672,95.17398834228516,16.43000030517578,126.44999694824219,18.8700008392334
2018-04-05,,,,,,,,239.68338012695312,153.94680786132812,1542.9300537109375,108.22084045410156,95.20660400390625,16.5,125.80000305175781,18.923200607299805
2018-04-06,,,,,,,,234.3418426513672,150.09457397460938,1513.300048828125,108.5000991821289,95.49210357666016,16.299999237060547,126.38999938964844,18.5393009185791
2018-04-08,352.52,355.35,476.82,282.04,325.0,1416.93,1047.28,,,,,,,,
2018-04-09,352.58,355.15,476.19,282.05,325.0,1418.91,1054.22,235.4967498779297,151.14862060546875,1514.4599609375,108.4910659790039,95.54105377197266,16.56999969482422,126.81999969482422,18.5393009185791
2018-04-10,352.61,354.9,475.58,282.0,324.98,1441.07,1067.88,239.2412872314453,154.4834747314453,1543.4300537109375,108.34697723388672,95.56548309326172,16.959999084472656,127.12000274658203,18.5393009185791
2018-04-11,352.46,354.74,475.5,282.05,324.97,1439.44,1056.51,237.9871063232422,153.5922393798828,1546.800048828125,108.37397003173828,95.63075256347656,17.079999923706055,128.11000061035156,19.899999618530273
2018-04-12,352.39,354.48,475.25,282.02,324.97,1461.65,1065.77,239.94503784179688,155.44171142578125,1557.3299560546875,108.15774536132812,95.3697509765625,17.149999618530273,126.62000274658203,19.687400817871094
2018-04-13,,,,,,,,239.2412872314453,154.6367645263672,1549.510009765625,108.14875030517578,95.40238189697266,17.18000030517578,127.44999694824219,19.687400817871094
2018-04-15,352.72,354.77,475.38,282.04,324.99,1471.43,1067.73,,,,,,,,
2018-04-16,353.1,355.05,475.31,282.03,324.99,1476.26,1078.18,241.20823669433594,155.8154754638672,1563.030029296875,108.12168884277344,95.4105224609375,17.079999923706055,127.62999725341797,19.687400817871094
2018-04-17,353.3,355.04,474.91,282.07,324.96,1484.42,1075.15,243.78884887695312,159.16944885253906,1579.800048828125,108.13970947265625,95.41869354248047,17.06999969482422,127.75,19.790000915527344
2018-04-18,,,,,,,,243.96920776367188,159.49522399902344,1583.56005859375,107.88746643066406,94.92924499511719,17.469999313354492,127.8499984741211,20.450000762939453
2018-04-19,,,,,,,,242.61582946777344,158.02908325195312,1573.8199462890625,107.77936553955078,94.57037353515625,17.389999389648438,127.5999984741211,20.290000915527344
2018-04-20,,,,,,,,240.55856323242188,155.52793884277344,1564.1199951171875,107.57215118408203,94.18701171875,17.3799991607666,126.62999725341797,20.290000915527344
2018-04-22,352.69,354.2,473.41,282.01,324.94,1491.82,1076.26,,,,,,,,
